data;curs;cdx
13.07.2018;72,6817;Евро
12.07.2018;72,8472;Евро
11.07.2018;73,3470;Евро
10.07.2018;73,9365;Евро
07.07.2018;73,9028;Евро
06.07.2018;73,9641;Евро
05.07.2018;73,7097;Евро
04.07.2018;73,7012;Евро
03.07.2018;73,4690;Евро
30.06.2018;72,9921;Евро
29.06.2018;73,0884;Евро
28.06.2018;73,6038;Евро
27.06.2018;73,4087;Евро
26.06.2018;73,3112;Евро
23.06.2018;73,7247;Евро
22.06.2018;73,6871;Евро
21.06.2018;73,6118;Евро
20.06.2018;74,1847;Евро
19.06.2018;73,4825;Евро
16.06.2018;72,5329;Евро
15.06.2018;73,5621;Евро
14.06.2018;74,1365;Евро
10.06.2018;73,3654;Евро
09.06.2018;73,7916;Евро
08.06.2018;73,0686;Евро
07.06.2018;72,8637;Евро
06.06.2018;72,5130;Евро
05.06.2018;72,4384;Евро
02.06.2018;72,7183;Евро
01.06.2018;72,5806;Евро
31.05.2018;72,5211;Евро
30.05.2018;72,5269;Евро
29.05.2018;72,8322;Евро
26.05.2018;72,1183;Евро
25.05.2018;72,0082;Евро
24.05.2018;72,1826;Евро
23.05.2018;72,2390;Евро
22.05.2018;73,3321;Евро
19.05.2018;73,1769;Евро
18.05.2018;73,0236;Евро
17.05.2018;73,7796;Евро
16.05.2018;73,8601;Евро
15.05.2018;73,9430;Евро
12.05.2018;73,5145;Евро
11.05.2018;74,1772;Евро
09.05.2018;75,0409;Евро
08.05.2018;74,8125;Евро
05.05.2018;75,6392;Евро
04.05.2018;76,1261;Евро
29.04.2018;75,2056;Евро
28.04.2018;75,7605;Евро
27.04.2018;76,1812;Евро
26.04.2018;75,3281;Евро
25.04.2018;75,2121;Евро
24.04.2018;75,7924;Евро
21.04.2018;75,6532;Евро
20.04.2018;75,4034;Евро
19.04.2018;76,0868;Евро
18.04.2018;75,8448;Евро
17.04.2018;76,8403;Евро
14.04.2018;75,7507;Евро
13.04.2018;76,7569;Евро
12.04.2018;79,2839;Евро
11.04.2018;76,8522;Евро
10.04.2018;71,8847;Евро
07.04.2018;70,7069;Евро
06.04.2018;70,5926;Евро
05.04.2018;70,9580;Евро
04.04.2018;70,9207;Евро
03.04.2018;70,6038;Евро
31.03.2018;70,5618;Евро
30.03.2018;71,0942;Евро
29.03.2018;71,3339;Евро
28.03.2018;71,2625;Евро
27.03.2018;70,5708;Евро
24.03.2018;70,4303;Евро
23.03.2018;70,3100;Евро
22.03.2018;70,5699;Евро
21.03.2018;71,2347;Евро
20.03.2018;70,6049;Евро
17.03.2018;70,8099;Евро
16.03.2018;70,5151;Евро
15.03.2018;70,5338;Евро
14.03.2018;70,1564;Евро
13.03.2018;69,7972;Евро
08.03.2018;70,5299;Евро
07.03.2018;69,7317;Евро
06.03.2018;70,1702;Евро
03.03.2018;69,4671;Евро
02.03.2018;68,8826;Евро
01.03.2018;68,9062;Евро
28.02.2018;68,6599;Евро
27.02.2018;68,9224;Евро
23.02.2018;69,6341;Евро
22.02.2018;69,8087;Евро
21.02.2018;69,8928;Евро
20.02.2018;69,9001;Евро
17.02.2018;70,6471;Евро
16.02.2018;70,6718;Евро
15.02.2018;71,2329;Евро
14.02.2018;71,1670;Евро
13.02.2018;71,2450;Евро
10.02.2018;71,3943;Евро
09.02.2018;70,7713;Евро
08.02.2018;70,5310;Евро
07.02.2018;70,9294;Евро
06.02.2018;70,4959;Евро
03.02.2018;70,0958;Евро
02.02.2018;69,7921;Евро
01.02.2018;69,9322;Евро
31.01.2018;69,5424;Евро
30.01.2018;69,8513;Евро
27.01.2018;69,6073;Евро
26.01.2018;69,4580;Евро
25.01.2018;69,4484;Евро
24.01.2018;69,0702;Евро
23.01.2018;69,2650;Евро
20.01.2018;69,3953;Евро
19.01.2018;69,2582;Евро
18.01.2018;69,1730;Евро
17.01.2018;69,0243;Евро
16.01.2018;68,8174;Евро
13.01.2018;68,2562;Евро
12.01.2018;68,0586;Евро
11.01.2018;67,8841;Евро
10.01.2018;68,2103;Евро
30.12.2017;68,8668;Евро
29.12.2017;68,7861;Евро
28.12.2017;68,2328;Евро
27.12.2017;68,5422;Евро
26.12.2017;69,0937;Евро
23.12.2017;69,1268;Евро
22.12.2017;69,5220;Евро
21.12.2017;69,5033;Евро
20.12.2017;69,1735;Евро
19.12.2017;69,0946;Евро
16.12.2017;69,4298;Евро
15.12.2017;69,4048;Евро
14.12.2017;69,4653;Евро
13.12.2017;69,2982;Евро
12.12.2017;69,8023;Евро
09.12.2017;69,6434;Евро
08.12.2017;69,9323;Евро
07.12.2017;69,7060;Евро
06.12.2017;69,6327;Евро
05.12.2017;69,9104;Евро
02.12.2017;69,7478;Евро
01.12.2017;69,5185;Евро
30.11.2017;69,2040;Евро
29.11.2017;69,4934;Евро
28.11.2017;69,4957;Евро
25.11.2017;69,3309;Евро
24.11.2017;69,1783;Евро
23.11.2017;69,4030;Евро
22.11.2017;69,8184;Евро
21.11.2017;69,6654;Евро
18.11.2017;70,3604;Евро
17.11.2017;70,7040;Евро
16.11.2017;71,1721;Евро
15.11.2017;69,6787;Евро
14.11.2017;68,9178;Евро
11.11.2017;68,9791;Евро
10.11.2017;68,7865;Евро
09.11.2017;68,7040;Евро
08.11.2017;67,7677;Евро
04.11.2017;68,0822;Евро
03.11.2017;67,6770;Евро
02.11.2017;67,7107;Евро
01.11.2017;67,6434;Евро
31.10.2017;67,2179;Евро
28.10.2017;67,5276;Евро
27.10.2017;68,2890;Евро
26.10.2017;67,7713;Евро
25.10.2017;67,6856;Евро
24.10.2017;67,5567;Евро
21.10.2017;67,8927;Евро
20.10.2017;67,9333;Евро
19.10.2017;67,3577;Евро
18.10.2017;67,4596;Евро
17.10.2017;67,2988;Евро
14.10.2017;68,1409;Евро
13.10.2017;68,4455;Евро
12.10.2017;68,5032;Евро
11.10.2017;68,3557;Евро
10.10.2017;68,3861;Евро
07.10.2017;67,5344;Евро
06.10.2017;67,7787;Евро
05.10.2017;67,9357;Евро
04.10.2017;67,9839;Евро
03.10.2017;67,9076;Евро
30.09.2017;68,4483;Евро
29.09.2017;68,6441;Евро
28.09.2017;68,1678;Евро
27.09.2017;68,0215;Евро
26.09.2017;68,5553;Евро
23.09.2017;69,0737;Евро
22.09.2017;69,2635;Евро
21.09.2017;69,7664;Евро
20.09.2017;69,6785;Евро
19.09.2017;68,7514;Евро
16.09.2017;68,5801;Евро
15.09.2017;68,6950;Евро
14.09.2017;69,0977;Евро
13.09.2017;68,5469;Евро
12.09.2017;68,6490;Евро
09.09.2017;68,6923;Евро
08.09.2017;68,2436;Евро
07.09.2017;68,4165;Евро
06.09.2017;68,7782;Евро
05.09.2017;68,7256;Евро
02.09.2017;68,9992;Евро
01.09.2017;69,6222;Евро
31.08.2017;70,2007;Евро
30.08.2017;70,4316;Евро
29.08.2017;69,8465;Евро
26.08.2017;69,6995;Евро
25.08.2017;69,7434;Евро
24.08.2017;69,5619;Евро
23.08.2017;69,5900;Евро
22.08.2017;69,4314;Евро
19.08.2017;69,7197;Евро
18.08.2017;69,6531;Евро
17.08.2017;69,9958;Евро
16.08.2017;70,3718;Евро
15.08.2017;70,6645;Евро
12.08.2017;70,7502;Евро
11.08.2017;70,2677;Евро
10.08.2017;70,4183;Евро
09.08.2017;70,8405;Евро
08.08.2017;70,8414;Евро
05.08.2017;71,6879;Евро
04.08.2017;71,9527;Евро
03.08.2017;71,6866;Евро
02.08.2017;70,7313;Евро
01.08.2017;70,4603;Евро
29.07.2017;69,6779;Евро
28.07.2017;69,6406;Евро
27.07.2017;69,6816;Евро
26.07.2017;69,7005;Евро
25.07.2017;69,4708;Евро
22.07.2017;68,6623;Евро
21.07.2017;68,0037;Евро
20.07.2017;68,2762;Евро
19.07.2017;68,4008;Евро
18.07.2017;67,6184;Евро
15.07.2017;68,3597;Евро
14.07.2017;68,8139;Евро
13.07.2017;69,4494;Евро
12.07.2017;69,2007;Евро
11.07.2017;68,7737;Евро
08.07.2017;68,9470;Евро
07.07.2017;68,3814;Евро
06.07.2017;67,6754;Евро
05.07.2017;67,2966;Евро
04.07.2017;67,2016;Евро
01.07.2017;67,8072;Евро
30.06.2017;67,4993;Евро
29.06.2017;67,6868;Евро
28.06.2017;65,9563;Евро
27.06.2017;66,0816;Евро
24.06.2017;66,6780;Евро
23.06.2017;67,1495;Евро
22.06.2017;66,7980;Евро
21.06.2017;65,3210;Евро
20.06.2017;64,8614;Евро
17.06.2017;64,4561;Евро
16.06.2017;64,2795;Евро
15.06.2017;63,9481;Евро
14.06.2017;63,7729;Евро
10.06.2017;63,7852;Евро
09.06.2017;64,1488;Евро
08.06.2017;63,7179;Евро
07.06.2017;63,7817;Евро
06.06.2017;63,8110;Евро
03.06.2017;63,6092;Евро
02.06.2017;63,5310;Евро
01.06.2017;63,4107;Евро
31.05.2017;62,9484;Евро
30.05.2017;63,3684;Евро
27.05.2017;63,6689;Евро
26.05.2017;63,0116;Евро
25.05.2017;62,9203;Евро
24.05.2017;63,6189;Евро
23.05.2017;63,1713;Евро
20.05.2017;63,6479;Евро
19.05.2017;63,9967;Евро
18.05.2017;62,9568;Евро
17.05.2017;62,0382;Евро
16.05.2017;61,8449;Евро
13.05.2017;62,0915;Евро
12.05.2017;62,1595;Евро
11.05.2017;63,2634;Евро
06.05.2017;64,2398;Евро
05.05.2017;62,7298;Евро
04.05.2017;62,3224;Евро
03.05.2017;62,1515;Евро
29.04.2017;62,0440;Евро
28.04.2017;62,1664;Евро
27.04.2017;61,5052;Евро
26.04.2017;60,7932;Евро
25.04.2017;60,8461;Евро
22.04.2017;60,3187;Евро
21.04.2017;60,6139;Евро
20.04.2017;60,2649;Евро
19.04.2017;59,6124;Евро
18.04.2017;59,8393;Евро
15.04.2017;59,7791;Евро
14.04.2017;60,2867;Евро
13.04.2017;60,2631;Евро
12.04.2017;60,3042;Евро
11.04.2017;60,7469;Евро
08.04.2017;60,5687;Евро
07.04.2017;60,0827;Евро
06.04.2017;59,6948;Евро
05.04.2017;60,2427;Евро
04.04.2017;59,8953;Евро
01.04.2017;59,8107;Евро
31.03.2017;60,5950;Евро
30.03.2017;61,5347;Евро
29.03.2017;61,8102;Евро
28.03.2017;61,9615;Евро
25.03.2017;61,8636;Евро
24.03.2017;62,0959;Евро
23.03.2017;62,2699;Евро
22.03.2017;61,7308;Евро
21.03.2017;61,6956;Евро
18.03.2017;62,3722;Евро
17.03.2017;62,4897;Евро
16.03.2017;62,8428;Евро
15.03.2017;62,7447;Евро
14.03.2017;63,2661;Евро
11.03.2017;62,7408;Евро
10.03.2017;61,9911;Евро
08.03.2017;61,7063;Евро
07.03.2017;61,8606;Евро
04.03.2017;61,9850;Евро
03.03.2017;61,5198;Евро
02.03.2017;61,5417;Евро
01.03.2017;61,3883;Евро
28.02.2017;61,2569;Евро
23.02.2017;60,4535;Евро
22.02.2017;61,2090;Евро
21.02.2017;61,6987;Евро
18.02.2017;61,4496;Евро
17.02.2017;60,6540;Евро
16.02.2017;60,0249;Евро
15.02.2017;61,2955;Евро
14.02.2017;61,7662;Евро
11.02.2017;62,6824;Евро
10.02.2017;63,0253;Евро
09.02.2017;63,4467;Евро
08.02.2017;63,2362;Евро
07.02.2017;63,1566;Евро
04.02.2017;63,8156;Евро
03.02.2017;64,7307;Евро
02.02.2017;65,0322;Евро
01.02.2017;64,2850;Евро
31.01.2017;64,4333;Евро
28.01.2017;64,3429;Евро
27.01.2017;64,0248;Евро
26.01.2017;63,4254;Евро
25.01.2017;63,6225;Евро
24.01.2017;63,9424;Евро
21.01.2017;63,7272;Евро
20.01.2017;63,1803;Евро
19.01.2017;63,2252;Евро
18.01.2017;63,2864;Евро
17.01.2017;63,2308;Евро
14.01.2017;63,1222;Евро
13.01.2017;63,2759;Евро
12.01.2017;63,5184;Евро
11.01.2017;63,5445;Евро
10.01.2017;63,1125;Евро
31.12.2016;63,8111;Евро
30.12.2016;63,0214;Евро
29.12.2016;63,4879;Евро
28.12.2016;63,5730;Евро
27.12.2016;63,7285;Евро
24.12.2016;63,5425;Евро
23.12.2016;63,5604;Евро
22.12.2016;63,6086;Евро
21.12.2016;64,2006;Евро
20.12.2016;64,6727;Евро
17.12.2016;64,4809;Евро
16.12.2016;64,6139;Евро
15.12.2016;64,7543;Евро
14.12.2016;64,9774;Евро
13.12.2016;65,0720;Евро
10.12.2016;67,2086;Евро
09.12.2016;68,2458;Евро
08.12.2016;68,5002;Евро
07.12.2016;68,6902;Евро
06.12.2016;67,7660;Евро
03.12.2016;68,4703;Евро
02.12.2016;67,6162;Евро
01.12.2016;69,3417;Евро
30.11.2016;68,8416;Евро
29.11.2016;69,1608;Евро
26.11.2016;68,4363;Евро
25.11.2016;68,0855;Евро
24.11.2016;68,0540;Евро
23.11.2016;67,5413;Евро
22.11.2016;68,3611;Евро
19.11.2016;68,9889;Евро
18.11.2016;69,4984;Евро
17.11.2016;69,2388;Евро
16.11.2016;70,6156;Евро
15.11.2016;71,0488;Евро
12.11.2016;71,1253;Евро
11.11.2016;69,3392;Евро
10.11.2016;71,3491;Евро
09.11.2016;70,4542;Евро
08.11.2016;70,6944;Евро
04.11.2016;70,5977;Евро
03.11.2016;70,2339;Евро
02.11.2016;69,3647;Евро
01.11.2016;69,2863;Евро
29.10.2016;68,6783;Евро
28.10.2016;68,7576;Евро
27.10.2016;67,9253;Евро
26.10.2016;67,4958;Евро
25.10.2016;67,7302;Евро
22.10.2016;68,0267;Евро
21.10.2016;68,4741;Евро
20.10.2016;68,7674;Евро
19.10.2016;69,2608;Евро
18.10.2016;69,3587;Евро
15.10.2016;69,3746;Евро
14.10.2016;69,7255;Евро
13.10.2016;69,1173;Евро
12.10.2016;69,1231;Евро
11.10.2016;69,7253;Евро
08.10.2016;69,2312;Евро
07.10.2016;69,8518;Евро
06.10.2016;70,0782;Евро
05.10.2016;69,7556;Евро
04.10.2016;70,2411;Евро
01.10.2016;70,9338;Евро
30.09.2016;70,8823;Евро
29.09.2016;71,5738;Евро
28.09.2016;71,6409;Евро
27.09.2016;72,0604;Евро
24.09.2016;71,5854;Евро
23.09.2016;71,6728;Евро
22.09.2016;71,8404;Евро
21.09.2016;72,5279;Евро
20.09.2016;72,4477;Евро
17.09.2016;73,0208;Евро
16.09.2016;73,2126;Евро
15.09.2016;72,9460;Евро
14.09.2016;72,7559;Евро
13.09.2016;73,1986;Евро
10.09.2016;72,3359;Евро
09.09.2016;72,0464;Евро
08.09.2016;72,4022;Евро
07.09.2016;72,3639;Евро
06.09.2016;72,3742;Евро
03.09.2016;73,7199;Евро
02.09.2016;72,6828;Евро
01.09.2016;72,6859;Евро
31.08.2016;72,5013;Евро
30.08.2016;72,7996;Евро
27.08.2016;73,0892;Евро
26.08.2016;73,2135;Евро
25.08.2016;73,2074;Евро
24.08.2016;73,4733;Евро
23.08.2016;72,4457;Евро
20.08.2016;72,4558;Евро
19.08.2016;71,9371;Евро
18.08.2016;72,0832;Евро
17.08.2016;71,9645;Евро
16.08.2016;71,7263;Евро
13.08.2016;71,7158;Евро
12.08.2016;72,4644;Евро
11.08.2016;72,2349;Евро
10.08.2016;71,7556;Евро
09.08.2016;72,1476;Евро
06.08.2016;73,0303;Евро
05.08.2016;73,9232;Евро
04.08.2016;74,7978;Евро
03.08.2016;74,9007;Евро
02.08.2016;73,6523;Евро
30.07.2016;74,3799;Евро
29.07.2016;73,4047;Евро
28.07.2016;72,5150;Евро
27.07.2016;72,3478;Евро
26.07.2016;71,2090;Евро
23.07.2016;71,2513;Евро
22.07.2016;70,3022;Евро
21.07.2016;69,6967;Евро
20.07.2016;69,6974;Евро
19.07.2016;69,7741;Евро
16.07.2016;70,3395;Евро
15.07.2016;70,5644;Евро
14.07.2016;70,5577;Евро
13.07.2016;70,9833;Евро
12.07.2016;70,8152;Евро
09.07.2016;71,1684;Евро
08.07.2016;70,9482;Евро
07.07.2016;71,5135;Евро
06.07.2016;71,6327;Евро
05.07.2016;70,8553;Евро
02.07.2016;71,0519;Евро
01.07.2016;71,2926;Евро
30.06.2016;71,2102;Евро
29.06.2016;71,7117;Евро
28.06.2016;71,9420;Евро
25.06.2016;72,6582;Евро
24.06.2016;72,9016;Евро
23.06.2016;71,8082;Евро
22.06.2016;72,7865;Евро
21.06.2016;72,7792;Евро
18.06.2016;73,5609;Евро
17.06.2016;74,2460;Евро
16.06.2016;73,9441;Евро
15.06.2016;74,3174;Евро
11.06.2016;73,1909;Евро
10.06.2016;72,5682;Евро
09.06.2016;73,5538;Евро
08.06.2016;74,1164;Евро
07.06.2016;74,6907;Евро
04.06.2016;74,5610;Евро
03.06.2016;74,8191;Евро
02.06.2016;74,2098;Евро
01.06.2016;73,4406;Евро
31.05.2016;73,4970;Евро
28.05.2016;73,8474;Евро
27.05.2016;72,8418;Евро
26.05.2016;73,4596;Евро
25.05.2016;75,0349;Евро
24.05.2016;75,2675;Евро
21.05.2016;74,4623;Евро
20.05.2016;74,2755;Евро
19.05.2016;73,3077;Евро
18.05.2016;73,1006;Евро
17.05.2016;73,4549;Евро
14.05.2016;73,6248;Евро
13.05.2016;74,1137;Евро
12.05.2016;75,4505;Евро
11.05.2016;75,5406;Евро
07.05.2016;75,5789;Евро
06.05.2016;75,5713;Евро
05.05.2016;76,0512;Евро
30.04.2016;73,3015;Евро
29.04.2016;73,9166;Евро
28.04.2016;73,8023;Евро
27.04.2016;74,9024;Евро
26.04.2016;74,9515;Евро
23.04.2016;74,6959;Евро
22.04.2016;73,4592;Евро
21.04.2016;75,0107;Евро
20.04.2016;74,3719;Евро
19.04.2016;77,1273;Евро
16.04.2016;74,3405;Евро
15.04.2016;74,7940;Евро
14.04.2016;74,6578;Евро
13.04.2016;75,8529;Евро
12.04.2016;76,4957;Евро
09.04.2016;76,6888;Евро
08.04.2016;77,3688;Евро
07.04.2016;77,8130;Евро
06.04.2016;78,2798;Евро
05.04.2016;78,1662;Евро
02.04.2016;76,4266;Евро
01.04.2016;76,9207;Евро
31.03.2016;76,5386;Евро
30.03.2016;76,8611;Евро
29.03.2016;75,6975;Евро
26.03.2016;76,4004;Евро
25.03.2016;76,9290;Евро
24.03.2016;75,6902;Евро
23.03.2016;76,1400;Евро
22.03.2016;77,4647;Евро
19.03.2016;77,1992;Евро
18.03.2016;77,1572;Евро
17.03.2016;78,7532;Евро
16.03.2016;78,3285;Евро
15.03.2016;78,1798;Евро
12.03.2016;78,4131;Евро
11.03.2016;77,9817;Евро
10.03.2016;79,4488;Евро
05.03.2016;80,1161;Евро
04.03.2016;80,2100;Евро
03.03.2016;79,9721;Евро
02.03.2016;80,5333;Евро
01.03.2016;83,1023;Евро
27.02.2016;82,9748;Евро
26.02.2016;84,2155;Евро
25.02.2016;84,0779;Евро
21.02.2016;85,8563;Евро
20.02.2016;84,9187;Евро
19.02.2016;84,0521;Евро
18.02.2016;86,9588;Евро
17.02.2016;85,0894;Евро
16.02.2016;87,1905;Евро
13.02.2016;89,8454;Евро
12.02.2016;89,3439;Евро
11.02.2016;89,2213;Евро
10.02.2016;88,0435;Евро
09.02.2016;85,6543;Евро
06.02.2016;86,5754;Евро
05.02.2016;84,8104;Евро
04.02.2016;86,5115;Евро
03.02.2016;84,9719;Евро
02.02.2016;82,8141;Евро
30.01.2016;81,9077;Евро
29.01.2016;84,1370;Евро
28.01.2016;85,8459;Евро
27.01.2016;88,8858;Евро
26.01.2016;84,1603;Евро
23.01.2016;87,2266;Евро
22.01.2016;91,1814;Евро
21.01.2016;87,0341;Евро
20.01.2016;85,2988;Евро
19.01.2016;85,6220;Евро
16.01.2016;83,2951;Евро
15.01.2016;83,1499;Евро
14.01.2016;82,7175;Евро
13.01.2016;83,4372;Евро
12.01.2016;82,8090;Евро
01.01.2016;79,6395;Евро
31.12.2015;79,6972;Евро
30.12.2015;79,5470;Евро
29.12.2015;77,6032;Евро
26.12.2015;77,0500;Евро
25.12.2015;76,0441;Евро
24.12.2015;77,5443;Евро
23.12.2015;77,6145;Евро
22.12.2015;77,4830;Евро
19.12.2015;77,4052;Евро
18.12.2015;76,6788;Евро
17.12.2015;77,0400;Евро
16.12.2015;78,2312;Евро
15.12.2015;76,9659;Евро
12.12.2015;75,7472;Евро
11.12.2015;76,0674;Евро
10.12.2015;75,5595;Евро
09.12.2015;75,3111;Евро
08.12.2015;74,4079;Евро
05.12.2015;73,6721;Евро
04.12.2015;71,7404;Евро
03.12.2015;70,8647;Евро
02.12.2015;70,1345;Евро
01.12.2015;70,6478;Евро
28.11.2015;70,3859;Евро
27.11.2015;69,7034;Евро
26.11.2015;69,8987;Евро
25.11.2015;69,8076;Евро
24.11.2015;69,7037;Евро
21.11.2015;69,3886;Евро
20.11.2015;69,3390;Евро
19.11.2015;69,0021;Евро
18.11.2015;69,7819;Евро
17.11.2015;71,3987;Евро
14.11.2015;71,8184;Евро
13.11.2015;70,3370;Евро
12.11.2015;69,3797;Евро
11.11.2015;69,2394;Евро
10.11.2015;69,6136;Евро
07.11.2015;69,2555;Евро
06.11.2015;68,8261;Евро
04.11.2015;70,3782;Евро
03.11.2015;70,3961;Евро
31.10.2015;70,7537;Евро
30.10.2015;70,1427;Евро
29.10.2015;72,1479;Евро
28.10.2015;70,2124;Евро
27.10.2015;69,0104;Евро
24.10.2015;68,7903;Евро
23.10.2015;71,0895;Евро
22.10.2015;71,1738;Евро
21.10.2015;70,5290;Евро
20.10.2015;69,7796;Евро
17.10.2015;69,7710;Евро
16.10.2015;71,2810;Евро
15.10.2015;72,0506;Евро
14.10.2015;70,8977;Евро
13.10.2015;69,5499;Евро
10.10.2015;69,3450;Евро
09.10.2015;70,3052;Евро
08.10.2015;70,4691;Евро
07.10.2015;72,9468;Евро
06.10.2015;73,7951;Евро
03.10.2015;73,6302;Евро
02.10.2015;72,4865;Евро
01.10.2015;73,7760;Евро
30.09.2015;74,5825;Евро
29.09.2015;73,2684;Евро
26.09.2015;73,1397;Евро
25.09.2015;74,5435;Евро
24.09.2015;73,5367;Евро
23.09.2015;73,9568;Евро
22.09.2015;74,8304;Евро
19.09.2015;74,9726;Евро
18.09.2015;73,9378;Евро
17.09.2015;74,2407;Евро
16.09.2015;75,9013;Евро
15.09.2015;77,1313;Евро
12.09.2015;76,8165;Евро
11.09.2015;76,6951;Евро
10.09.2015;75,5742;Евро
09.09.2015;76,9246;Евро
08.09.2015;76,3692;Евро
05.09.2015;75,4011;Евро
04.09.2015;75,2659;Евро
03.09.2015;75,0901;Евро
02.09.2015;73,8449;Евро
01.09.2015;74,8478;Евро
29.08.2015;75,0469;Евро
28.08.2015;76,3369;Евро
27.08.2015;79,7252;Евро
26.08.2015;80,7248;Евро
25.08.2015;81,1533;Евро
22.08.2015;76,6709;Евро
21.08.2015;74,4738;Евро
20.08.2015;72,7085;Евро
19.08.2015;72,9187;Евро
18.08.2015;72,5712;Евро
15.08.2015;72,3650;Евро
14.08.2015;71,1475;Евро
13.08.2015;72,2078;Евро
12.08.2015;69,6762;Евро
11.08.2015;70,7540;Евро
08.08.2015;69,8089;Евро
07.08.2015;69,6314;Евро
06.08.2015;68,1435;Евро
05.08.2015;68,9961;Евро
04.08.2015;68,5770;Евро
01.08.2015;66,0002;Евро
31.07.2015;64,6478;Евро
30.07.2015;65,9882;Евро
29.07.2015;66,6248;Евро
28.07.2015;65,0830;Евро
25.07.2015;63,6090;Евро
24.07.2015;62,9330;Евро
23.07.2015;62,3948;Евро
22.07.2015;61,7622;Евро
21.07.2015;61,6929;Евро
18.07.2015;61,9183;Евро
17.07.2015;62,1841;Евро
16.07.2015;62,3986;Евро
15.07.2015;62,6239;Евро
14.07.2015;62,9819;Евро
11.07.2015;62,9474;Евро
10.07.2015;63,0430;Евро
09.07.2015;63,0822;Евро
08.07.2015;63,0441;Евро
07.07.2015;62,4246;Евро
04.07.2015;61,7492;Евро
03.07.2015;61,5661;Евро
02.07.2015;61,6556;Евро
01.07.2015;62,3803;Евро
30.06.2015;61,5206;Евро
27.06.2015;61,4066;Евро
26.06.2015;61,1986;Евро
25.06.2015;60,5852;Евро
24.06.2015;61,0546;Евро
23.06.2015;60,8567;Евро
20.06.2015;60,9130;Евро
19.06.2015;60,6417;Евро
18.06.2015;60,7452;Евро
17.06.2015;61,1040;Евро
16.06.2015;62,1045;Евро
12.06.2015;61,4754;Евро
11.06.2015;62,2064;Евро
10.06.2015;63,0721;Евро
09.06.2015;62,5053;Евро
06.06.2015;63,3221;Евро
05.06.2015;61,9471;Евро
04.06.2015;59,1130;Евро
03.06.2015;58,6037;Евро
02.06.2015;57,7020;Евро
30.05.2015;58,0145;Евро
29.05.2015;57,1433;Евро
28.05.2015;55,6757;Евро
27.05.2015;54,8412;Евро
26.05.2015;54,7477;Евро
23.05.2015;55,5508;Евро
22.05.2015;55,5714;Евро
21.05.2015;55,2441;Евро
20.05.2015;55,1085;Евро
19.05.2015;56,1030;Евро
16.05.2015;56,9881;Евро
15.05.2015;57,1383;Евро
14.05.2015;55,7138;Евро
13.05.2015;57,1102;Евро
09.05.2015;56,8971;Евро
08.05.2015;57,2207;Евро
07.05.2015;56,1843;Евро
06.05.2015;57,4093;Евро
01.05.2015;57,1578;Евро
30.04.2015;56,8060;Евро
29.04.2015;56,9016;Евро
28.04.2015;55,8747;Евро
25.04.2015;54,6590;Евро
24.04.2015;55,1255;Евро
23.04.2015;57,7226;Евро
22.04.2015;57,5998;Евро
21.04.2015;55,5496;Евро
18.04.2015;54,5163;Евро
17.04.2015;52,9087;Евро
16.04.2015;53,6598;Евро
15.04.2015;54,8387;Евро
14.04.2015;55,5201;Евро
11.04.2015;54,2749;Евро
10.04.2015;56,5251;Евро
09.04.2015;58,7003;Евро
08.04.2015;60,4124;Евро
07.04.2015;62,0377;Евро
04.04.2015;61,7363;Евро
03.04.2015;61,6919;Евро
02.04.2015;62,7476;Евро
01.04.2015;62,0487;Евро
31.03.2015;63,3695;Евро
28.03.2015;62,5655;Евро
27.03.2015;62,0811;Евро
26.03.2015;62,7651;Евро
25.03.2015;64,3425;Евро
24.03.2015;64,1473;Евро
21.03.2015;64,0504;Евро
20.03.2015;64,1446;Евро
19.03.2015;65,0108;Евро
18.03.2015;65,4314;Евро
17.03.2015;65,4063;Евро
14.03.2015;64,9650;Евро
13.03.2015;64,6232;Евро
12.03.2015;66,9168;Евро
11.03.2015;65,5242;Евро
07.03.2015;66,1012;Евро
06.03.2015;68,3086;Евро
05.03.2015;69,1138;Евро
04.03.2015;69,8487;Евро
03.03.2015;69,5424;Евро
28.02.2015;68,6857;Евро
27.02.2015;68,9797;Евро
26.02.2015;71,1655;Евро
25.02.2015;71,9422;Евро
21.02.2015;70,0315;Евро
20.02.2015;70,9408;Евро
19.02.2015;71,0800;Евро
18.02.2015;71,3243;Евро
17.02.2015;71,5426;Евро
14.02.2015;74,3675;Евро
13.02.2015;74,8311;Евро
12.02.2015;74,7386;Евро
11.02.2015;74,1382;Евро
10.02.2015;74,5833;Евро
07.02.2015;75,6591;Евро
06.02.2015;77,9356;Евро
05.02.2015;75,0415;Евро
04.02.2015;76,8271;Евро
03.02.2015;78,7900;Евро
31.01.2015;78,1105;Евро
30.01.2015;77,5690;Евро
29.01.2015;76,2629;Евро
28.01.2015;76,2922;Евро
27.01.2015;73,5633;Евро
24.01.2015;71,9067;Евро
23.01.2015;75,7724;Евро
22.01.2015;75,8218;Евро
21.01.2015;75,2735;Евро
20.01.2015;75,1740;Евро
17.01.2015;75,8623;Евро
16.01.2015;76,3352;Евро
15.01.2015;77,9629;Евро
14.01.2015;76,7735;Евро
13.01.2015;74,3551;Евро
01.01.2015;68,3681;Евро
31.12.2014;68,3427;Евро
30.12.2014;69,0590;Евро
27.12.2014;63,5131;Евро
26.12.2014;64,3177;Евро
25.12.2014;66,4031;Евро
24.12.2014;66,7539;Евро
